2025-11-13 02:36:08 | INFO | app.core.events:startup:29 | 🔗 Attempting MongoDB connection (attempt 1/3)...
2025-11-18 00:30:09 | INFO | app.routes.auth:refresh_token_endpoint:315 | Refresh token request received
2025-11-18 00:30:09 | INFO | app.routes.auth:refresh_token_endpoint:342 | Valid refresh token for user: 6919df8b2d4380e6ad853156
2025-11-18 00:30:09 | INFO | app.routes.auth:refresh_token_endpoint:359 | New tokens generated for user: 6919df8b2d4380e6ad853156
2025-11-18 00:30:09 | INFO | app.routes.products:list_products:64 | Product list request - niche: Wallpaper, platform: None, region: US, category: None, color: None, sales: None, query: None
2025-11-18 00:30:10 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b70b944b048095d06e28a, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 00:30:10 | INFO | app.routes.products:list_products:116 | Found 21734 products matching criteria
2025-11-18 00:30:11 | INFO | app.routes.products:list_products:137 | Retrieved 100 products (limit: 100, offset: 0)
2025-11-18 00:30:11 | DEBUG | app.routes.products:list_products:140 | Sample product fields: ['id', 'Product Type', 'Category', 'color', 'g:id', 'Product Name', 'Hype Score', 'Weekly Growth', 'Monthly growth', 'Sales', 'g:image_link', 'title', 'g:additional_image_link', 'niche', 'region']
2025-11-18 00:32:40 | INFO | app.core.events:shutdown:128 | ✅ MongoDB connection closed gracefully
2025-11-18 00:32:46 | INFO | app.core.events:startup:33 | 🔗 Attempting MongoDB connection (attempt 1/3)...
2025-11-18 00:32:46 | DEBUG | app.core.events:startup:34 | Connecting to: ac-t2aox6m.dtq0ocn.mongodb.net/hypeon_mvp_db?retryWrites=true&w=majority
2025-11-18 00:33:36 | INFO | app.core.events:startup:56 | ✅ MongoDB connection established to hypeon_mvp_db
2025-11-18 00:33:36 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created email unique index
2025-11-18 00:33:36 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created products full-text index
2025-11-18 00:33:37 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created products compound index
2025-11-18 00:33:37 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created products category index
2025-11-18 00:33:37 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created products color index
2025-11-18 00:33:38 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created products sales index
2025-11-18 00:33:38 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created saved_searches compound index
2025-11-18 00:33:38 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created user_activity compound index
2025-11-18 00:33:39 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created user_activity action index
2025-11-18 00:33:39 | INFO | app.core.events:startup:60 | ✅ Database indexes created successfully
2025-11-18 00:33:39 | INFO | app.core.events:shutdown:128 | ✅ MongoDB connection closed gracefully
2025-11-18 00:33:42 | INFO | app.core.events:startup:33 | 🔗 Attempting MongoDB connection (attempt 1/3)...
2025-11-18 00:33:42 | DEBUG | app.core.events:startup:34 | Connecting to: ac-t2aox6m.dtq0ocn.mongodb.net/hypeon_mvp_db?retryWrites=true&w=majority
2025-11-18 00:34:16 | INFO | app.core.events:startup:33 | 🔗 Attempting MongoDB connection (attempt 1/3)...
2025-11-18 00:34:16 | DEBUG | app.core.events:startup:34 | Connecting to: ac-t2aox6m.dtq0ocn.mongodb.net/hypeon_mvp_db?retryWrites=true&w=majority
2025-11-18 00:35:02 | INFO | app.core.events:startup:56 | ✅ MongoDB connection established to hypeon_mvp_db
2025-11-18 00:35:03 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created email unique index
2025-11-18 00:35:03 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created products full-text index
2025-11-18 00:35:04 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created products compound index
2025-11-18 00:35:04 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created products category index
2025-11-18 00:35:04 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created products color index
2025-11-18 00:35:05 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created products sales index
2025-11-18 00:35:05 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created saved_searches compound index
2025-11-18 00:35:06 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created user_activity compound index
2025-11-18 00:35:06 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created user_activity action index
2025-11-18 00:35:06 | INFO | app.core.events:startup:60 | ✅ Database indexes created successfully
2025-11-18 00:35:23 | INFO | app.routes.auth:logout:378 | Logout request received
2025-11-18 00:35:23 | INFO | app.routes.auth:logout:400 | User logged out successfully
2025-11-18 00:35:38 | INFO | app.routes.auth:login:133 | Login attempt for email: test@hypeon.ai
2025-11-18 00:35:39 | INFO | app.routes.auth:login:151 | Successful login for user: 6919df8b2d4380e6ad853156 (test@hypeon.ai)
2025-11-18 00:35:39 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b7203adafeda3970bc2d6, User: 6919df8b2d4380e6ad853156, Action: login
2025-11-18 00:35:40 | INFO | app.routes.auth:login:185 | Last login updated for user: 6919df8b2d4380e6ad853156
2025-11-18 00:35:40 | INFO | app.routes.auth:login:189 | Tokens generated for user: 6919df8b2d4380e6ad853156
2025-11-18 00:35:45 | INFO | app.routes.products:list_products:64 | Product list request - niche: Wallpaper, platform: None, region: US, category: None, color: None, sales: None, query: None
2025-11-18 00:35:46 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b7209adafeda3970bc2d7, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 00:35:46 | INFO | app.routes.products:list_products:116 | Found 21734 products matching criteria
2025-11-18 00:35:47 | INFO | app.routes.products:list_products:146 | Retrieved 10 products (limit: 10, offset: 0)
2025-11-18 00:35:47 | DEBUG | app.routes.products:list_products:149 | Sample product fields: ['id', 'Product Type', 'Category', 'color', 'g:id', 'Product Name', 'Hype Score', 'Weekly Growth', 'Monthly growth', 'Sales', 'g:image_link', 'title', 'g:additional_image_link', 'niche', 'region']
2025-11-18 00:35:52 | INFO | app.routes.auth:refresh_token_endpoint:315 | Refresh token request received
2025-11-18 00:35:52 | INFO | app.routes.auth:refresh_token_endpoint:342 | Valid refresh token for user: 6919df8b2d4380e6ad853156
2025-11-18 00:35:52 | INFO | app.routes.auth:refresh_token_endpoint:359 | New tokens generated for user: 6919df8b2d4380e6ad853156
2025-11-18 00:36:05 | INFO | app.routes.auth:refresh_token_endpoint:315 | Refresh token request received
2025-11-18 00:36:06 | INFO | app.routes.auth:refresh_token_endpoint:342 | Valid refresh token for user: 6919df8b2d4380e6ad853156
2025-11-18 00:36:06 | INFO | app.routes.auth:refresh_token_endpoint:359 | New tokens generated for user: 6919df8b2d4380e6ad853156
2025-11-18 00:36:15 | INFO | app.routes.products:list_products:64 | Product list request - niche: Wallpaper, platform: None, region: US, category: None, color: None, sales: None, query: None
2025-11-18 00:36:16 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b7227adafeda3970bc2d8, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 00:36:16 | INFO | app.routes.products:list_products:116 | Found 21734 products matching criteria
2025-11-18 00:36:18 | INFO | app.routes.products:list_products:146 | Retrieved 100 products (limit: 100, offset: 0)
2025-11-18 00:36:18 | DEBUG | app.routes.products:list_products:149 | Sample product fields: ['id', 'Product Type', 'Category', 'color', 'g:id', 'Product Name', 'Hype Score', 'Weekly Growth', 'Monthly growth', 'Sales', 'g:image_link', 'title', 'g:additional_image_link', 'niche', 'region']
2025-11-18 00:36:19 | INFO | app.routes.auth:refresh_token_endpoint:315 | Refresh token request received
2025-11-18 00:36:20 | INFO | app.routes.auth:refresh_token_endpoint:342 | Valid refresh token for user: 6919df8b2d4380e6ad853156
2025-11-18 00:36:20 | INFO | app.routes.auth:refresh_token_endpoint:359 | New tokens generated for user: 6919df8b2d4380e6ad853156
2025-11-18 00:36:20 | INFO | app.routes.products:list_products:64 | Product list request - niche: Wallpaper, platform: None, region: US, category: None, color: None, sales: None, query: None
2025-11-18 00:36:20 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b722cadafeda3970bc2d9, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 00:36:21 | INFO | app.routes.products:list_products:116 | Found 21734 products matching criteria
2025-11-18 00:36:22 | INFO | app.routes.products:list_products:146 | Retrieved 100 products (limit: 100, offset: 0)
2025-11-18 00:36:22 | DEBUG | app.routes.products:list_products:149 | Sample product fields: ['id', 'Product Type', 'Category', 'color', 'g:id', 'Product Name', 'Hype Score', 'Weekly Growth', 'Monthly growth', 'Sales', 'g:image_link', 'title', 'g:additional_image_link', 'niche', 'region']
2025-11-18 00:36:29 | INFO | app.routes.products:list_products:64 | Product list request - niche: Wallpaper, platform: None, region: US, category: None, color: None, sales: None, query: None
2025-11-18 00:36:30 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b7235adafeda3970bc2da, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 00:36:31 | INFO | app.routes.products:list_products:116 | Found 21734 products matching criteria
2025-11-18 00:36:33 | INFO | app.routes.products:list_products:146 | Retrieved 100 products (limit: 100, offset: 0)
2025-11-18 00:36:33 | DEBUG | app.routes.products:list_products:149 | Sample product fields: ['id', 'Product Type', 'Category', 'color', 'g:id', 'Product Name', 'Hype Score', 'Weekly Growth', 'Monthly growth', 'Sales', 'g:image_link', 'title', 'g:additional_image_link', 'niche', 'region']
2025-11-18 00:38:52 | INFO | app.routes.products:list_products:64 | Product list request - niche: Wallpaper, platform: None, region: US, category: None, color: None, sales: None, query: None
2025-11-18 00:38:52 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b72c4adafeda3970bc2db, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 00:38:53 | INFO | app.routes.products:list_products:116 | Found 21734 products matching criteria
2025-11-18 00:38:54 | INFO | app.routes.products:list_products:146 | Retrieved 100 products (limit: 100, offset: 0)
2025-11-18 00:38:54 | DEBUG | app.routes.products:list_products:149 | Sample product fields: ['id', 'Product Type', 'Category', 'color', 'g:id', 'Product Name', 'Hype Score', 'Weekly Growth', 'Monthly growth', 'Sales', 'g:image_link', 'title', 'g:additional_image_link', 'niche', 'region']
2025-11-18 00:39:11 | INFO | app.routes.products:list_products:64 | Product list request - niche: Wallpaper, platform: None, region: US, category: None, color: Green, sales: None, query: None
2025-11-18 00:39:11 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b72d7adafeda3970bc2dc, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 00:39:12 | INFO | app.routes.products:list_products:116 | Found 1881 products matching criteria
2025-11-18 00:39:13 | INFO | app.routes.products:list_products:146 | Retrieved 100 products (limit: 100, offset: 0)
2025-11-18 00:39:13 | DEBUG | app.routes.products:list_products:149 | Sample product fields: ['id', 'Product Type', 'Category', 'color', 'g:id', 'Product Name', 'Hype Score', 'Weekly Growth', 'Monthly growth', 'Sales', 'g:image_link', 'title', 'g:additional_image_link', 'niche', 'region']
2025-11-18 00:39:19 | INFO | app.routes.products:list_products:64 | Product list request - niche: Wallpaper, platform: None, region: US, category: Old-fashioned, color: Green, sales: None, query: None
2025-11-18 00:39:19 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b72dfadafeda3970bc2dd, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 00:39:19 | INFO | app.routes.products:list_products:116 | Found 79 products matching criteria
2025-11-18 00:39:21 | INFO | app.routes.products:list_products:146 | Retrieved 79 products (limit: 100, offset: 0)
2025-11-18 00:39:21 | DEBUG | app.routes.products:list_products:149 | Sample product fields: ['id', 'Product Type', 'Category', 'color', 'g:id', 'Product Name', 'Hype Score', 'Weekly Growth', 'Monthly growth', 'Sales', 'g:image_link', 'title', 'g:additional_image_link', 'niche', 'region']
2025-11-18 00:39:51 | INFO | app.routes.products:list_products:64 | Product list request - niche: Wallpaper, platform: None, region: US, category: None, color: None, sales: None, query: None
2025-11-18 00:39:51 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b72ffadafeda3970bc2de, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 00:39:52 | INFO | app.routes.products:list_products:116 | Found 21734 products matching criteria
2025-11-18 00:39:53 | INFO | app.routes.products:list_products:146 | Retrieved 100 products (limit: 100, offset: 0)
2025-11-18 00:39:53 | DEBUG | app.routes.products:list_products:149 | Sample product fields: ['id', 'Product Type', 'Category', 'color', 'g:id', 'Product Name', 'Hype Score', 'Weekly Growth', 'Monthly growth', 'Sales', 'g:image_link', 'title', 'g:additional_image_link', 'niche', 'region']
2025-11-18 00:44:08 | INFO | app.routes.products:list_products:64 | Product list request - niche: Wallpaper, platform: None, region: US, category: None, color: None, sales: None, query: None
2025-11-18 00:44:08 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b7400adafeda3970bc2df, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 00:44:08 | INFO | app.routes.products:list_products:116 | Found 21734 products matching criteria
2025-11-18 00:44:09 | INFO | app.routes.products:list_products:146 | Retrieved 100 products (limit: 100, offset: 0)
2025-11-18 00:44:09 | DEBUG | app.routes.products:list_products:149 | Sample product fields: ['id', 'Product Type', 'Category', 'color', 'g:id', 'Product Name', 'Hype Score', 'Weekly Growth', 'Monthly growth', 'Sales', 'g:image_link', 'title', 'g:additional_image_link', 'niche', 'region']
2025-11-18 00:44:13 | INFO | app.routes.products:list_products:64 | Product list request - niche: Wallpaper, platform: None, region: US, category: None, color: None, sales: None, query: None
2025-11-18 00:44:13 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b7405adafeda3970bc2e0, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 00:44:13 | INFO | app.routes.products:list_products:116 | Found 21734 products matching criteria
2025-11-18 00:44:14 | INFO | app.routes.products:list_products:146 | Retrieved 100 products (limit: 100, offset: 0)
2025-11-18 00:44:14 | DEBUG | app.routes.products:list_products:149 | Sample product fields: ['id', 'Product Type', 'Category', 'color', 'g:id', 'Product Name', 'Hype Score', 'Weekly Growth', 'Monthly growth', 'Sales', 'g:image_link', 'title', 'g:additional_image_link', 'niche', 'region']
2025-11-18 00:44:20 | INFO | app.routes.products:list_products:64 | Product list request - niche: Wallpaper, platform: None, region: US, category: None, color: None, sales: None, query: None
2025-11-18 00:44:21 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b740cadafeda3970bc2e1, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 00:44:21 | INFO | app.routes.products:list_products:116 | Found 21734 products matching criteria
2025-11-18 00:44:22 | INFO | app.routes.products:list_products:146 | Retrieved 100 products (limit: 100, offset: 0)
2025-11-18 00:44:22 | DEBUG | app.routes.products:list_products:149 | Sample product fields: ['id', 'Product Type', 'Category', 'color', 'g:id', 'Product Name', 'Hype Score', 'Weekly Growth', 'Monthly growth', 'Sales', 'g:image_link', 'title', 'g:additional_image_link', 'niche', 'region']
2025-11-18 00:44:26 | INFO | app.routes.products:list_products:64 | Product list request - niche: Wallpaper, platform: None, region: US, category: None, color: None, sales: None, query: None
2025-11-18 00:44:27 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b7412adafeda3970bc2e2, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 00:44:27 | INFO | app.routes.products:list_products:116 | Found 21734 products matching criteria
2025-11-18 00:44:28 | INFO | app.routes.products:list_products:146 | Retrieved 100 products (limit: 100, offset: 0)
2025-11-18 00:44:28 | DEBUG | app.routes.products:list_products:149 | Sample product fields: ['id', 'Product Type', 'Category', 'color', 'g:id', 'Product Name', 'Hype Score', 'Weekly Growth', 'Monthly growth', 'Sales', 'g:image_link', 'title', 'g:additional_image_link', 'niche', 'region']
2025-11-18 00:44:32 | INFO | app.routes.products:list_products:64 | Product list request - niche: Wallpaper, platform: None, region: US, category: None, color: None, sales: None, query: None
2025-11-18 00:44:33 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b7418adafeda3970bc2e3, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 00:44:33 | INFO | app.routes.products:list_products:116 | Found 21734 products matching criteria
2025-11-18 00:44:34 | INFO | app.routes.products:list_products:146 | Retrieved 100 products (limit: 100, offset: 0)
2025-11-18 00:44:34 | DEBUG | app.routes.products:list_products:149 | Sample product fields: ['id', 'Product Type', 'Category', 'color', 'g:id', 'Product Name', 'Hype Score', 'Weekly Growth', 'Monthly growth', 'Sales', 'g:image_link', 'title', 'g:additional_image_link', 'niche', 'region']
2025-11-18 00:54:14 | INFO | app.core.events:shutdown:128 | ✅ MongoDB connection closed gracefully
2025-11-18 01:09:01 | INFO | app.core.events:startup:33 | 🔗 Attempting MongoDB connection (attempt 1/3)...
2025-11-18 01:09:01 | DEBUG | app.core.events:startup:34 | Connecting to: ac-t2aox6m.dtq0ocn.mongodb.net/hypeon_mvp_db?retryWrites=true&w=majority
2025-11-18 01:09:47 | INFO | app.core.events:startup:56 | ✅ MongoDB connection established to hypeon_mvp_db
2025-11-18 01:09:47 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created email unique index
2025-11-18 01:09:47 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created products full-text index
2025-11-18 01:09:48 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created products compound index
2025-11-18 01:09:48 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created products category index
2025-11-18 01:09:48 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created products color index
2025-11-18 01:09:49 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created products sales index
2025-11-18 01:09:49 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created saved_searches compound index
2025-11-18 01:09:49 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created user_activity compound index
2025-11-18 01:09:50 | DEBUG | app.core.events:_create_indexes:112 | ✓ Created user_activity action index
2025-11-18 01:09:50 | INFO | app.core.events:startup:60 | ✅ Database indexes created successfully
2025-11-18 01:10:12 | INFO | app.routes.auth:refresh_token_endpoint:315 | Refresh token request received
2025-11-18 01:10:12 | INFO | app.routes.auth:refresh_token_endpoint:342 | Valid refresh token for user: 6919df8b2d4380e6ad853156
2025-11-18 01:10:12 | INFO | app.routes.auth:refresh_token_endpoint:359 | New tokens generated for user: 6919df8b2d4380e6ad853156
2025-11-18 01:10:24 | INFO | app.routes.auth:login:133 | Login attempt for email: test@hypeon.ai
2025-11-18 01:10:25 | INFO | app.routes.auth:login:151 | Successful login for user: 6919df8b2d4380e6ad853156 (test@hypeon.ai)
2025-11-18 01:10:25 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b7a294d814506d4d30c53, User: 6919df8b2d4380e6ad853156, Action: login
2025-11-18 01:10:25 | INFO | app.routes.auth:login:185 | Last login updated for user: 6919df8b2d4380e6ad853156
2025-11-18 01:10:25 | INFO | app.routes.auth:login:189 | Tokens generated for user: 6919df8b2d4380e6ad853156
2025-11-18 01:10:38 | INFO | app.routes.products:list_products:65 | Product list request - niche: Paint, platform: None, region: US, category: None, color: None, sales: None, query: None
2025-11-18 01:10:38 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b7a364d814506d4d30c54, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 01:10:38 | INFO | app.routes.products:list_products:134 | Found 892 products matching criteria
2025-11-18 01:10:39 | INFO | app.routes.products:list_products:164 | Retrieved 10 products (limit: 10, offset: 0)
2025-11-18 01:10:39 | DEBUG | app.routes.products:list_products:167 | Sample product fields: ['id', 'Product Type', 'Category', 'color', 'g:id', 'Product Name', 'Hype Score', 'Weekly Growth', 'Monthly growth', 'Sales', 'g:image_link', 'title', 'g:additional_image_link', 'niche', 'region']
2025-11-18 01:10:43 | INFO | app.routes.auth:refresh_token_endpoint:315 | Refresh token request received
2025-11-18 01:10:43 | INFO | app.routes.auth:refresh_token_endpoint:342 | Valid refresh token for user: 6919df8b2d4380e6ad853156
2025-11-18 01:10:43 | INFO | app.routes.auth:refresh_token_endpoint:359 | New tokens generated for user: 6919df8b2d4380e6ad853156
2025-11-18 01:10:45 | INFO | app.routes.products:list_products:65 | Product list request - niche: Paint, platform: None, region: US, category: None, color: None, sales: None, query: None
2025-11-18 01:10:45 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b7a3d4d814506d4d30c55, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 01:10:46 | INFO | app.routes.products:list_products:134 | Found 892 products matching criteria
2025-11-18 01:10:47 | INFO | app.routes.products:list_products:164 | Retrieved 100 products (limit: 100, offset: 0)
2025-11-18 01:10:47 | DEBUG | app.routes.products:list_products:167 | Sample product fields: ['id', 'Product Type', 'Category', 'color', 'g:id', 'Product Name', 'Hype Score', 'Weekly Growth', 'Monthly growth', 'Sales', 'g:image_link', 'title', 'g:additional_image_link', 'niche', 'region']
2025-11-18 01:11:39 | INFO | app.routes.products:list_products:65 | Product list request - niche: Paint, platform: None, region: US, category: English wallpapers, color: None, sales: None, query: None
2025-11-18 01:11:39 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b7a734d814506d4d30c56, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 01:11:39 | INFO | app.routes.products:list_products:134 | Found 0 products matching criteria
2025-11-18 01:11:40 | INFO | app.routes.products:list_products:164 | Retrieved 0 products (limit: 100, offset: 0)
2025-11-18 01:11:51 | INFO | app.routes.products:list_products:65 | Product list request - niche: Paint, platform: None, region: US, category: Romantic, color: None, sales: None, query: None
2025-11-18 01:11:51 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b7a7f4d814506d4d30c57, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 01:11:51 | INFO | app.routes.products:list_products:134 | Found 0 products matching criteria
2025-11-18 01:11:52 | INFO | app.routes.products:list_products:164 | Retrieved 0 products (limit: 100, offset: 0)
2025-11-18 01:11:54 | INFO | app.routes.products:list_products:65 | Product list request - niche: Paint, platform: None, region: US, category: None, color: None, sales: None, query: None
2025-11-18 01:11:55 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b7a824d814506d4d30c58, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 01:11:55 | INFO | app.routes.products:list_products:134 | Found 892 products matching criteria
2025-11-18 01:11:56 | INFO | app.routes.products:list_products:164 | Retrieved 100 products (limit: 100, offset: 0)
2025-11-18 01:11:56 | DEBUG | app.routes.products:list_products:167 | Sample product fields: ['id', 'Product Type', 'Category', 'color', 'g:id', 'Product Name', 'Hype Score', 'Weekly Growth', 'Monthly growth', 'Sales', 'g:image_link', 'title', 'g:additional_image_link', 'niche', 'region']
2025-11-18 01:11:59 | INFO | app.routes.products:list_products:65 | Product list request - niche: Paint, platform: None, region: US, category: None, color: Blue, sales: None, query: None
2025-11-18 01:11:59 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b7a874d814506d4d30c59, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 01:12:00 | INFO | app.routes.products:list_products:134 | Found 75 products matching criteria
2025-11-18 01:12:01 | INFO | app.routes.products:list_products:164 | Retrieved 75 products (limit: 100, offset: 0)
2025-11-18 01:12:01 | DEBUG | app.routes.products:list_products:167 | Sample product fields: ['id', 'Product Type', 'Category', 'color', 'g:id', 'Product Name', 'Hype Score', 'Weekly Growth', 'Monthly growth', 'Sales', 'g:image_link', 'title', 'g:additional_image_link', 'niche', 'region']
2025-11-18 01:15:29 | INFO | app.core.events:shutdown:128 | ✅ MongoDB connection closed gracefully
2025-11-18 01:16:32 | INFO | app.core.events:startup:33 | 🔗 Attempting MongoDB connection (attempt 1/3)...
2025-11-18 01:16:32 | DEBUG | app.core.events:startup:34 | Connecting to: ac-t2aox6m.dtq0ocn.mongodb.net/hypeon_mvp_db?retryWrites=true&w=majority
2025-11-18 01:17:17 | INFO | app.core.events:startup:56 | ✅ MongoDB connection established to hypeon_mvp_db
2025-11-18 01:17:18 | DEBUG | app.core.events:_create_indexes:118 | ✓ Created email unique index
2025-11-18 01:17:18 | DEBUG | app.core.events:_create_indexes:118 | ✓ Created products full-text index
2025-11-18 01:17:18 | DEBUG | app.core.events:_create_indexes:118 | ✓ Created products compound index
2025-11-18 01:17:19 | DEBUG | app.core.events:_create_indexes:118 | ✓ Created products category index
2025-11-18 01:17:19 | DEBUG | app.core.events:_create_indexes:118 | ✓ Created products color index
2025-11-18 01:17:19 | DEBUG | app.core.events:_create_indexes:118 | ✓ Created products sales index
2025-11-18 01:17:20 | DEBUG | app.core.events:_create_indexes:118 | ✓ Created products hype score sort index
2025-11-18 01:17:20 | DEBUG | app.core.events:_create_indexes:118 | ✓ Created products niche + score index
2025-11-18 01:17:21 | DEBUG | app.core.events:_create_indexes:118 | ✓ Created products region + score index
2025-11-18 01:17:21 | DEBUG | app.core.events:_create_indexes:118 | ✓ Created products category + score index
2025-11-18 01:17:21 | DEBUG | app.core.events:_create_indexes:118 | ✓ Created saved_searches compound index
2025-11-18 01:17:22 | DEBUG | app.core.events:_create_indexes:118 | ✓ Created user_activity compound index
2025-11-18 01:17:22 | DEBUG | app.core.events:_create_indexes:118 | ✓ Created user_activity action index
2025-11-18 01:17:22 | INFO | app.core.events:startup:60 | ✅ Database indexes created successfully
2025-11-18 01:17:41 | INFO | app.routes.products:list_products:67 | Product list request - niche: Wallpaper, platform: None, region: US, category: None, color: None, sales: None, query: None
2025-11-18 01:17:41 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b7bddcd8aa31e4c3ff2e2, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 01:17:42 | INFO | app.routes.products:list_products:169 | Retrieved 10 products (limit: 10, offset: 0)
2025-11-18 01:17:47 | INFO | app.routes.auth:refresh_token_endpoint:315 | Refresh token request received
2025-11-18 01:17:47 | INFO | app.routes.auth:refresh_token_endpoint:342 | Valid refresh token for user: 6919df8b2d4380e6ad853156
2025-11-18 01:17:47 | INFO | app.routes.auth:refresh_token_endpoint:359 | New tokens generated for user: 6919df8b2d4380e6ad853156
2025-11-18 01:18:00 | INFO | app.routes.auth:refresh_token_endpoint:315 | Refresh token request received
2025-11-18 01:18:00 | INFO | app.routes.auth:refresh_token_endpoint:342 | Valid refresh token for user: 6919df8b2d4380e6ad853156
2025-11-18 01:18:00 | INFO | app.routes.auth:refresh_token_endpoint:359 | New tokens generated for user: 6919df8b2d4380e6ad853156
2025-11-18 01:18:10 | INFO | app.routes.products:list_products:67 | Product list request - niche: Wallpaper, platform: None, region: US, category: None, color: None, sales: None, query: None
2025-11-18 01:18:10 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b7bfacd8aa31e4c3ff2e3, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 01:18:11 | INFO | app.routes.products:list_products:169 | Retrieved 100 products (limit: 100, offset: 0)
2025-11-18 01:18:23 | INFO | app.routes.products:list_products:67 | Product list request - niche: Wallpaper, platform: None, region: US, category: None, color: None, sales: None, query: None
2025-11-18 01:18:23 | INFO | app.utils.activity_tracker:log_user_activity:27 | User activity logged - ID: 691b7c07cd8aa31e4c3ff2e4, User: 6919df8b2d4380e6ad853156, Action: search
2025-11-18 01:18:24 | INFO | app.routes.products:list_products:169 | Retrieved 100 products (limit: 100, offset: 0)
2025-11-18 01:18:26 | INFO | app.routes.auth:refresh_token_endpoint:315 | Refresh token request received
